timestamp,hour,day_of_week,motion,door,user_home,location,is_night,is_weekend,activity,hour_norm,anomaly_score,anomaly,risk
2026-01-01 00:00,0,4,0,0,1,0,1,0,0,0.0,0.09517979564619494,1,Normal
2026-01-01 00:00,0,4,0,1,1,0,1,0,1,0.0,-0.006874400663828384,-1,Dangerous
2026-01-01 01:00,1,4,1,0,0,0,1,0,1,0.041666666666666664,0.004641550286903828,1,Suspicious
2026-01-01 01:00,1,4,0,0,1,1,1,0,0,0.041666666666666664,0.13773807183727205,1,Normal
2026-01-01 01:00,1,4,0,0,1,0,1,0,0,0.041666666666666664,0.10951453644971554,1,Normal
2026-01-01 01:00,1,4,0,0,1,3,1,0,0,0.041666666666666664,0.10145383615745962,1,Normal
2026-01-01 02:00,2,4,0,0,1,3,1,0,0,0.08333333333333333,0.10709911700894614,1,Normal
2026-01-01 02:00,2,4,1,0,1,0,1,0,1,0.08333333333333333,0.03493769600877117,1,Suspicious
2026-01-01 02:00,2,4,0,0,1,3,1,0,0,0.08333333333333333,0.10709911700894614,1,Normal
2026-01-01 02:00,2,4,0,0,1,2,1,0,0,0.08333333333333333,0.1324034937917784,1,Normal
2026-01-01 03:00,3,4,1,0,1,0,1,0,1,0.125,0.029613144273077374,1,Suspicious
2026-01-01 03:00,3,4,0,0,1,3,1,0,0,0.125,0.10928164151488295,1,Normal
2026-01-01 05:00,5,4,0,0,1,3,0,0,0,0.20833333333333334,0.11426432876672088,1,Normal
2026-01-01 05:00,5,4,0,0,1,2,0,0,0,0.20833333333333334,0.1399928233872425,1,Normal
2026-01-01 07:00,7,4,1,0,1,2,0,0,1,0.2916666666666667,0.16346951035491197,1,Normal
2026-01-01 07:00,7,4,1,0,1,1,0,0,1,0.2916666666666667,0.17167009426176,1,Normal
2026-01-01 07:00,7,4,1,0,1,1,0,0,1,0.2916666666666667,0.17167009426176,1,Normal
2026-01-01 08:00,8,4,1,0,1,2,0,0,1,0.3333333333333333,0.16148946634106986,1,Normal
2026-01-01 08:00,8,4,1,0,1,1,0,0,1,0.3333333333333333,0.1695368493671927,1,Normal
2026-01-01 09:00,9,4,0,0,0,1,0,0,0,0.375,0.17177654821943356,1,Normal
2026-01-01 09:00,9,4,0,0,0,2,0,0,0,0.375,0.17507968729332907,1,Normal
2026-01-01 09:00,9,4,0,0,0,0,0,0,0,0.375,0.14504261188034046,1,Normal
2026-01-01 10:00,10,4,0,0,0,1,0,0,0,0.4166666666666667,0.1849940488235976,1,Normal
2026-01-01 11:00,11,4,0,0,0,1,0,0,0,0.4583333333333333,0.19145637789965997,1,Normal
2026-01-01 11:00,11,4,0,0,0,1,0,0,0,0.4583333333333333,0.19145637789965997,1,Normal
2026-01-01 11:00,11,4,1,0,0,2,0,0,1,0.4583333333333333,0.06374839938309218,1,Suspicious
2026-01-01 11:00,11,4,0,0,0,0,0,0,0,0.4583333333333333,0.16682643903670163,1,Normal
2026-01-01 12:00,12,4,0,0,0,0,0,0,0,0.5,0.167820835926402,1,Normal
2026-01-01 12:00,12,4,0,0,0,0,0,0,0,0.5,0.167820835926402,1,Normal
2026-01-01 14:00,14,4,0,0,0,0,0,0,0,0.5833333333333334,0.17016318703527888,1,Normal
2026-01-01 15:00,15,4,0,0,0,3,0,0,0,0.625,0.16115907860989898,1,Normal
2026-01-01 16:00,16,4,0,0,0,0,0,0,0,0.6666666666666666,0.15882665129353157,1,Normal
2026-01-01 18:00,18,4,1,0,1,1,0,0,1,0.75,0.15708318424568213,1,Normal
2026-01-01 21:00,21,4,1,0,1,0,0,0,1,0.875,0.15663811477193912,1,Normal
2026-01-01 21:00,21,4,0,0,1,0,0,0,0,0.875,0.11503243421752973,1,Normal
2026-01-01 21:00,21,4,0,0,1,2,0,0,0,0.875,0.1243594630166488,1,Normal
2026-01-01 02:00,2,4,1,1,0,0,1,0,2,0.08333333333333333,-0.025198451005140066,-1,Dangerous
2026-01-01 22:00,22,4,0,0,1,3,0,0,0,0.9166666666666666,0.10011838322985189,1,Normal
2026-01-01 22:00,22,4,1,0,1,0,0,0,1,0.9166666666666666,0.15296541676705766,1,Normal
2026-01-01 22:00,22,4,0,0,1,3,0,0,0,0.9166666666666666,0.10011838322985189,1,Normal
2026-01-02 01:00,1,5,0,0,1,2,1,0,0,0.041666666666666664,0.12546901271916278,1,Normal
2026-01-02 01:00,1,5,0,0,1,3,1,0,0,0.041666666666666664,0.09296198835048353,1,Normal
2026-01-02 01:00,1,5,0,0,1,2,1,0,0,0.041666666666666664,0.12546901271916278,1,Normal
2026-01-02 01:00,1,5,0,0,1,1,1,0,0,0.041666666666666664,0.1288278427006665,1,Normal
2026-01-02 03:00,3,5,0,0,1,2,1,0,0,0.125,0.1155127930882821,1,Normal
2026-01-02 07:00,7,5,1,0,1,2,0,0,1,0.2916666666666667,0.1493883654956662,1,Normal
2026-01-02 08:00,8,5,1,0,1,2,0,0,1,0.3333333333333333,0.14892903494564375,1,Normal
2026-01-02 08:00,8,5,0,0,1,2,0,0,0,0.3333333333333333,0.1355210549247089,1,Normal
2026-01-02 08:00,8,5,1,0,1,2,0,0,1,0.3333333333333333,0.14892903494564375,1,Normal
2026-01-02 08:00,8,5,1,0,1,2,0,0,1,0.3333333333333333,0.14892903494564375,1,Normal
2026-01-02 08:00,8,5,1,1,1,2,0,0,2,0.3333333333333333,0.03096412053819264,1,Suspicious
2026-01-02 09:00,9,5,0,0,0,1,0,0,0,0.375,0.15711907683602577,1,Normal
2026-01-02 10:00,10,5,0,0,0,3,0,0,0,0.4166666666666667,0.13543062074154244,1,Normal
2026-01-02 11:00,11,5,0,0,0,1,0,0,0,0.4583333333333333,0.17640851339290325,1,Normal
2026-01-02 11:00,11,5,0,0,0,0,0,0,0,0.4583333333333333,0.15222996681927614,1,Normal
2026-01-02 12:00,12,5,0,0,0,1,0,0,0,0.5,0.1768460488880116,1,Normal
2026-01-02 12:00,12,5,0,0,0,2,0,0,0,0.5,0.1773102742279366,1,Normal
2026-01-02 12:00,12,5,0,0,0,0,0,0,0,0.5,0.1549907951359048,1,Normal
2026-01-02 13:00,13,5,0,0,0,2,0,0,0,0.5416666666666666,0.18476677696049604,1,Normal
2026-01-02 13:00,13,5,0,0,0,0,0,0,0,0.5416666666666666,0.15915809810477272,1,Normal
2026-01-02 13:00,13,5,0,0,0,0,0,0,0,0.5416666666666666,0.15915809810477272,1,Normal
2026-01-02 13:00,13,5,0,0,0,1,0,0,0,0.5416666666666666,0.18149690364630294,1,Normal
2026-01-02 14:00,14,5,0,0,0,1,0,0,0,0.5833333333333334,0.1815587770803485,1,Normal
2026-01-02 14:00,14,5,0,0,0,0,0,0,0,0.5833333333333334,0.15682561434808817,1,Normal
2026-01-02 15:00,15,5,0,0,0,2,0,0,0,0.625,0.17221465294292032,1,Normal
2026-01-02 17:00,17,5,0,1,0,0,0,0,1,0.7083333333333334,0.002827845354244962,1,Suspicious
2026-01-02 17:00,17,5,0,0,0,3,0,0,0,0.7083333333333334,0.13092509561211008,1,Normal
2026-01-02 17:00,17,5,0,0,0,2,0,0,0,0.7083333333333334,0.15717885414474175,1,Normal
2026-01-02 17:00,17,5,0,0,0,3,0,0,0,0.7083333333333334,0.13092509561211008,1,Normal
2026-01-02 17:00,17,5,0,0,0,1,0,0,0,0.7083333333333334,0.15969625413839317,1,Normal
2026-01-02 18:00,18,5,0,0,1,3,0,0,0,0.75,0.10817935968825854,1,Normal
2026-01-02 18:00,18,5,1,0,1,1,0,0,1,0.75,0.14889447786222998,1,Normal
2026-01-02 18:00,18,5,1,0,1,2,0,0,1,0.75,0.13386354741391138,1,Normal
2026-01-02 19:00,19,5,1,0,1,2,0,0,1,0.7916666666666666,0.13596607677864292,1,Normal
2026-01-02 19:00,19,5,1,0,1,0,0,0,1,0.7916666666666666,0.14363680528842954,1,Normal
2026-01-02 02:00,2,5,1,1,0,0,1,0,2,0.08333333333333333,-0.029176671769386875,-1,Dangerous
2026-01-02 21:00,21,5,1,0,1,2,0,0,1,0.875,0.1332209112594076,1,Normal
2026-01-02 22:00,22,5,0,0,1,1,0,0,0,0.9166666666666666,0.12480426759459518,1,Normal
2026-01-02 22:00,22,5,1,0,1,0,0,0,1,0.9166666666666666,0.13882790188046246,1,Normal
2026-01-02 22:00,22,5,1,0,1,0,0,0,1,0.9166666666666666,0.13882790188046246,1,Normal
2026-01-02 23:00,23,5,1,0,1,0,0,0,1,0.9583333333333334,0.12327961057974823,1,Normal
2026-01-02 23:00,23,5,0,0,1,1,0,0,0,0.9583333333333334,0.11167116466966454,1,Normal
2026-01-02 23:00,23,5,0,0,1,0,0,0,0,0.9583333333333334,0.10352900368920426,1,Normal
2026-01-02 23:00,23,5,1,0,1,0,0,0,1,0.9583333333333334,0.12327961057974823,1,Normal
2026-01-03 00:00,0,6,0,0,1,0,1,1,0,0.0,0.06453896862179276,1,Suspicious
2026-01-03 00:00,0,6,0,0,1,2,1,1,0,0.0,0.07287027941316393,1,Suspicious
2026-01-03 01:00,1,6,0,0,1,1,1,1,0,0.041666666666666664,0.0912366460910673,1,Normal
2026-01-03 01:00,1,6,0,0,1,1,1,1,0,0.041666666666666664,0.0912366460910673,1,Normal
2026-01-03 02:00,2,6,0,0,1,0,1,1,0,0.08333333333333333,0.07951947513942803,1,Suspicious
2026-01-03 03:00,3,6,0,0,1,0,1,1,0,0.125,0.07626229893294478,1,Suspicious
2026-01-03 03:00,3,6,0,0,1,0,1,1,0,0.125,0.07626229893294478,1,Suspicious
2026-01-03 04:00,4,6,0,0,0,3,1,1,0,0.16666666666666666,0.005181301096638835,1,Suspicious
2026-01-03 04:00,4,6,0,0,0,1,1,1,0,0.16666666666666666,0.025399358015232187,1,Suspicious
2026-01-03 04:00,4,6,0,0,0,3,1,1,0,0.16666666666666666,0.005181301096638835,1,Suspicious
2026-01-03 04:00,4,6,0,0,0,0,1,1,0,0.16666666666666666,0.015529444477628718,1,Suspicious
2026-01-03 04:00,4,6,0,0,0,3,1,1,0,0.16666666666666666,0.005181301096638835,1,Suspicious
2026-01-03 05:00,5,6,1,0,1,0,0,1,1,0.20833333333333334,0.07727083962953374,1,Suspicious
2026-01-03 05:00,5,6,0,0,1,3,0,1,0,0.20833333333333334,0.09381841582753081,1,Normal
2026-01-03 05:00,5,6,0,0,1,2,0,1,0,0.20833333333333334,0.11771387071698525,1,Normal
2026-01-03 07:00,7,6,1,0,1,1,0,1,1,0.2916666666666667,0.13028235653386377,1,Normal
2026-01-03 07:00,7,6,1,0,1,1,0,1,1,0.2916666666666667,0.13028235653386377,1,Normal
2026-01-03 07:00,7,6,1,1,1,2,0,1,2,0.2916666666666667,0.00285052438227118,1,Suspicious
2026-01-03 07:00,7,6,1,0,1,2,0,1,1,0.2916666666666667,0.12399738897046819,1,Normal
2026-01-03 07:00,7,6,1,0,1,1,0,1,1,0.2916666666666667,0.13028235653386377,1,Normal
2026-01-03 08:00,8,6,1,1,1,1,0,1,2,0.3333333333333333,0.009299672411817839,1,Suspicious
2026-01-03 08:00,8,6,1,1,1,1,0,1,2,0.3333333333333333,0.009299672411817839,1,Suspicious
2026-01-03 09:00,9,6,1,0,1,2,0,1,1,0.375,0.1302469640529791,1,Normal
2026-01-03 09:00,9,6,1,0,1,2,0,1,1,0.375,0.1302469640529791,1,Normal
2026-01-03 10:00,10,6,0,0,0,1,0,1,0,0.4166666666666667,0.07839974286402396,1,Suspicious
2026-01-03 11:00,11,6,1,0,1,2,0,1,1,0.4583333333333333,0.12356315866253342,1,Normal
2026-01-03 12:00,12,6,1,0,1,1,0,1,1,0.5,0.13010023440999507,1,Normal
2026-01-03 12:00,12,6,0,1,1,2,0,1,1,0.5,0.006723521240044161,1,Suspicious
2026-01-03 12:00,12,6,0,0,1,3,0,1,0,0.5,0.11056743673460012,1,Normal
2026-01-03 13:00,13,6,0,0,1,3,0,1,0,0.5416666666666666,0.111747421783851,1,Normal
2026-01-03 13:00,13,6,0,1,1,3,0,1,1,0.5416666666666666,-0.0058203536469332295,-1,Dangerous
2026-01-03 13:00,13,6,0,0,1,3,0,1,0,0.5416666666666666,0.111747421783851,1,Normal
2026-01-03 13:00,13,6,0,0,1,2,0,1,0,0.5416666666666666,0.13664927270006755,1,Normal
2026-01-03 13:00,13,6,0,0,1,1,0,1,0,0.5416666666666666,0.13687514173151716,1,Normal
2026-01-03 14:00,14,6,0,0,0,0,0,1,0,0.5833333333333334,0.0656491974683171,1,Suspicious
2026-01-03 14:00,14,6,0,0,0,0,0,1,0,0.5833333333333334,0.0656491974683171,1,Suspicious
2026-01-03 15:00,15,6,0,1,1,0,0,1,1,0.625,0.013493203162523337,1,Suspicious
2026-01-03 15:00,15,6,0,0,1,1,0,1,0,0.625,0.13323655250938238,1,Normal
2026-01-03 16:00,16,6,0,0,1,0,0,1,0,0.6666666666666666,0.11377782085506227,1,Normal
2026-01-03 18:00,18,6,1,1,1,1,0,1,2,0.75,-0.0075238615773417505,-1,Dangerous
2026-01-03 19:00,19,6,1,0,1,2,0,1,1,0.7916666666666666,0.12063093782700862,1,Normal
2026-01-03 19:00,19,6,1,0,1,1,0,1,1,0.7916666666666666,0.12834099543894617,1,Normal
2026-01-03 19:00,19,6,1,0,1,1,0,1,1,0.7916666666666666,0.12834099543894617,1,Normal
2026-01-03 19:00,19,6,1,0,1,2,0,1,1,0.7916666666666666,0.12063093782700862,1,Normal
2026-01-03 19:00,19,6,1,0,1,3,0,1,1,0.7916666666666666,0.09384287304533956,1,Normal
2026-01-03 20:00,20,6,0,0,0,1,0,1,0,0.8333333333333334,0.05582103877006939,1,Suspicious
2026-01-03 20:00,20,6,1,0,0,3,0,1,1,0.8333333333333334,-0.00286892853632581,-1,Dangerous
2026-01-03 21:00,21,6,1,0,1,2,0,1,1,0.875,0.11190876057615595,1,Normal
2026-01-03 21:00,21,6,1,0,1,3,0,1,1,0.875,0.08123643597835095,1,Normal
2026-01-03 22:00,22,6,1,0,1,0,0,1,1,0.9166666666666666,0.10352721402982512,1,Normal
2026-01-03 22:00,22,6,1,1,1,0,0,1,2,0.9166666666666666,-0.01996432215891264,-1,Dangerous
2026-01-03 23:00,23,6,0,0,1,0,0,1,0,0.9583333333333334,0.07589798833396444,1,Suspicious
2026-01-03 23:00,23,6,0,0,1,0,0,1,0,0.9583333333333334,0.07589798833396444,1,Suspicious
2026-01-04 00:00,0,7,1,0,1,0,1,1,1,0.0,-0.011749485967646578,-1,Dangerous
2026-01-04 01:00,1,7,0,0,1,2,1,1,0,0.041666666666666664,0.0788324828849557,1,Suspicious
2026-01-04 01:00,1,7,0,0,1,2,1,1,0,0.041666666666666664,0.0788324828849557,1,Suspicious
